,Activity,Case ID,Complete Timestamp,label
2403,Turning & Milling - Machine 5,Case83,2012-03-21 21:30:00,regular
2404,Turning & Milling Q.C.,Case83,2012-03-22 16:30:00,regular
2405,Lapping - Machine 1,Case83,2012-03-25 01:15:00,regular
2406,Laser Marking - Machine 7,Case83,2012-03-25 10:41:00,regular
2407,Flat Grinding - Machine 11,Case83,2012-03-25 12:54:00,regular
2408,Lapping - Machine 1,Case83,2012-03-25 15:19:00,regular
2409,Flat Grinding - Machine 11,Case83,2012-03-25 15:41:00,regular
2410,Lapping - Machine 1,Case83,2012-03-25 16:10:00,regular
2411,regular,Case83,2012-03-25 16:10:01,regular
2412,other,Case69,2012-03-13 15:57:00,regular
2413,Packing,Case69,2012-03-20 01:00:00,regular
2414,Final Inspection Q.C.,Case69,2012-03-20 10:58:00,regular
2415,regular,Case69,2012-03-20 10:58:01,regular
2416,other,Case101,2012-03-13 20:03:00,regular
2417,Turning & Milling - Machine 8,Case101,2012-03-13 23:03:00,regular
2418,Turning & Milling - Machine 8,Case101,2012-03-13 23:49:00,regular
2419,Turning & Milling - Machine 8,Case101,2012-03-14 01:06:00,regular
2420,Turning & Milling - Machine 8,Case101,2012-03-14 06:28:00,regular
2421,Turning & Milling - Machine 8,Case101,2012-03-14 07:48:00,regular
2422,Turning & Milling - Machine 8,Case101,2012-03-14 11:10:00,regular
2423,Turning & Milling - Machine 8,Case101,2012-03-14 13:30:00,regular
2424,Turning & Milling Q.C.,Case101,2012-03-14 14:48:00,regular
2425,Flat Grinding - Machine 11,Case101,2012-03-15 10:55:00,regular
2426,Lapping - Machine 1,Case101,2012-03-23 12:40:00,regular
2427,Round Grinding - Machine 12,Case101,2012-03-24 23:45:00,regular
2428,Round Grinding - Machine 12,Case101,2012-03-25 06:45:00,regular
2429,Lapping - Machine 1,Case101,2012-03-25 11:00:00,regular
2430,Laser Marking - Machine 7,Case101,2012-03-25 11:29:00,regular
2431,Final Inspection Q.C.,Case101,2012-03-25 11:31:00,regular
2432,Packing,Case101,2012-03-26 01:00:00,regular
2433,regular,Case101,2012-03-26 01:00:01,regular
2434,Turning & Milling - Machine 4,Case123,2012-03-14 01:15:00,deviant
2435,Turning & Milling - Machine 4,Case123,2012-03-15 02:00:00,deviant
2436,Turning & Milling - Machine 4,Case123,2012-03-15 06:30:00,deviant
2437,Turning & Milling - Machine 4,Case123,2012-03-15 08:51:00,deviant
2438,Turning & Milling - Machine 4,Case123,2012-03-15 17:56:00,deviant
2439,Turning & Milling - Machine 4,Case123,2012-03-16 01:27:00,deviant
2440,Turning & Milling - Machine 4,Case123,2012-03-16 03:30:00,deviant
2441,Turning & Milling - Machine 4,Case123,2012-03-16 04:47:00,deviant
2442,Turning & Milling - Machine 4,Case123,2012-03-16 07:12:00,deviant
2443,deviant,Case123,2012-03-16 07:12:01,deviant
2444,other,Case4,2012-03-14 05:59:00,regular
2445,Turning & Milling - Machine 5,Case4,2012-03-14 15:17:00,regular
2446,Turning & Milling Q.C.,Case4,2012-03-14 15:22:00,regular
2447,Turning & Milling - Machine 5,Case4,2012-03-14 15:43:00,regular
2448,Turning & Milling - Machine 5,Case4,2012-03-14 23:37:00,regular
2449,Turning & Milling - Machine 5,Case4,2012-03-15 03:08:00,regular
2450,Turning & Milling Q.C.,Case4,2012-03-15 09:16:00,regular
2451,Laser Marking - Machine 7,Case4,2012-03-15 10:56:00,regular
2452,Turning & Milling Q.C.,Case4,2012-03-15 12:17:00,regular
2453,Laser Marking - Machine 7,Case4,2012-03-15 12:18:00,regular
2454,regular,Case4,2012-03-15 12:18:01,regular
2455,Turning & Milling - Machine 8,Case53,2012-03-14 15:56:00,deviant
2456,Turning & Milling - Machine 8,Case53,2012-03-14 17:32:00,deviant
2457,Turning & Milling - Machine 8,Case53,2012-03-14 18:52:00,deviant
2458,Turning & Milling - Machine 8,Case53,2012-03-14 20:53:00,deviant
2459,Turning & Milling - Machine 8,Case53,2012-03-14 22:39:00,deviant
2460,Turning & Milling - Machine 8,Case53,2012-03-15 02:26:00,deviant
2461,Turning & Milling - Machine 8,Case53,2012-03-15 08:00:00,deviant
2462,Turning & Milling Q.C.,Case53,2012-03-15 08:00:00,deviant
2463,Turning & Milling - Machine 8,Case53,2012-03-15 11:30:00,deviant
2464,deviant,Case53,2012-03-15 11:30:01,deviant
2465,other,Case113,2012-03-15 06:49:00,regular
2466,Turning & Milling - Machine 5,Case113,2012-03-15 15:56:00,regular
2467,Turning & Milling Q.C.,Case113,2012-03-16 11:04:00,regular
2468,Laser Marking - Machine 7,Case113,2012-03-16 11:39:00,regular
2469,regular,Case113,2012-03-16 11:39:01,regular
2470,Round Grinding - Q.C.,Case139,2012-03-15 07:45:00,regular
2471,regular,Case139,2012-03-15 07:45:01,regular
2472,Turning & Milling - Machine 10,Case71,2012-03-15 12:26:00,regular
2473,Turning & Milling - Machine 10,Case71,2012-03-15 15:43:00,regular
2474,Packing,Case71,2012-03-22 01:00:00,regular
2475,Turning Q.C.,Case71,2012-03-22 09:47:00,regular
2476,Laser Marking - Machine 7,Case71,2012-03-22 11:00:00,regular
2477,Flat Grinding - Machine 11,Case71,2012-03-22 14:50:00,regular
2478,Final Inspection Q.C.,Case71,2012-03-22 16:06:00,regular
2479,regular,Case71,2012-03-22 16:06:01,regular
2480,Turning & Milling - Machine 8,Case106,2012-03-15 15:44:00,regular
2481,Turning & Milling - Machine 8,Case106,2012-03-15 20:38:00,regular
2482,Turning & Milling Q.C.,Case106,2012-03-19 07:28:00,regular
2483,Laser Marking - Machine 7,Case106,2012-03-19 10:51:00,regular
2484,Flat Grinding - Machine 11,Case106,2012-03-19 15:20:00,regular
2485,Final Inspection Q.C.,Case106,2012-03-21 17:57:00,regular
2486,Packing,Case106,2012-03-22 01:00:00,regular
2487,Final Inspection Q.C.,Case106,2012-03-22 13:05:00,regular
2488,regular,Case106,2012-03-22 13:05:01,regular
2489,Turning & Milling - Machine 5,Case64,2012-03-15 23:59:00,regular
2490,Turning & Milling - Machine 5,Case64,2012-03-16 07:00:00,regular
2491,Turning & Milling - Machine 5,Case64,2012-03-16 12:49:00,regular
2492,Turning & Milling - Machine 5,Case64,2012-03-17 15:00:00,regular
2493,Turning & Milling - Machine 5,Case64,2012-03-18 16:04:00,regular
2494,Turning & Milling - Machine 5,Case64,2012-03-18 17:59:00,regular
2495,Turning & Milling - Machine 5,Case64,2012-03-18 20:08:00,regular
2496,Turning & Milling - Machine 5,Case64,2012-03-19 06:10:00,regular
2497,regular,Case64,2012-03-19 06:10:01,regular
2498,Turning - Machine 8,Case60,2012-03-16 00:10:00,regular
2499,Lapping - Machine 1,Case60,2012-03-16 07:20:00,regular
2500,Turning - Machine 8,Case60,2012-03-16 12:30:00,regular
2501,Turning Q.C.,Case60,2012-03-18 08:00:00,regular
2502,Turning - Machine 8,Case60,2012-03-18 08:39:00,regular
2503,Turning - Machine 8,Case60,2012-03-18 23:30:00,regular
2504,Turning Q.C.,Case60,2012-03-19 17:58:00,regular
2505,Turning Q.C.,Case60,2012-03-20 08:00:00,regular
2506,Lapping - Machine 1,Case60,2012-03-20 12:35:00,regular
2507,Laser Marking - Machine 7,Case60,2012-03-20 12:47:00,regular
2508,Final Inspection Q.C.,Case60,2012-03-20 14:30:00,regular
2509,Final Inspection Q.C.,Case60,2012-03-20 17:05:00,regular
2510,Packing,Case60,2012-03-21 01:00:00,regular
2511,regular,Case60,2012-03-21 01:00:01,regular
2512,Turning & Milling Q.C.,Case96,2012-03-18 13:53:00,regular
2513,Turning & Milling Q.C.,Case96,2012-03-27 17:41:00,regular
2514,Lapping - Machine 1,Case96,2012-03-28 01:15:00,regular
2515,Lapping - Machine 1,Case96,2012-03-28 10:13:00,regular
2516,Laser Marking - Machine 7,Case96,2012-03-28 12:00:00,regular
2517,Lapping - Machine 1,Case96,2012-03-28 13:22:00,regular
2518,Packing,Case96,2012-03-29 01:00:00,regular
2519,Packing,Case96,2012-03-29 01:00:00,regular
2520,Final Inspection Q.C.,Case96,2012-03-29 08:40:00,regular
2521,regular,Case96,2012-03-29 08:40:01,regular
2522,Turning & Milling - Machine 6,Case59,2012-03-18 15:54:00,deviant
2523,Turning & Milling - Machine 6,Case59,2012-03-18 17:59:00,deviant
2524,Turning & Milling - Machine 6,Case59,2012-03-18 21:18:00,deviant
2525,Turning & Milling Q.C.,Case59,2012-03-21 10:10:00,deviant
2526,Laser Marking - Machine 7,Case59,2012-03-21 14:56:00,deviant
2527,Lapping - Machine 1,Case59,2012-03-21 17:35:00,deviant
2528,Packing,Case59,2012-03-22 01:00:00,deviant
2529,Final Inspection Q.C.,Case59,2012-03-22 11:08:00,deviant
2530,deviant,Case59,2012-03-22 11:08:01,deviant
2531,Turning & Milling - Machine 4,Case54,2012-03-18 16:10:00,deviant
2532,Turning & Milling - Machine 4,Case54,2012-03-18 23:46:00,deviant
2533,Turning & Milling - Machine 4,Case54,2012-03-19 08:17:00,deviant
2534,Turning & Milling Q.C.,Case54,2012-03-19 13:38:00,deviant
2535,Turning & Milling - Machine 4,Case54,2012-03-19 16:04:00,deviant
2536,Turning & Milling - Machine 4,Case54,2012-03-19 22:59:00,deviant
2537,deviant,Case54,2012-03-19 22:59:01,deviant
2538,Turning & Milling - Machine 6,Case174,2012-03-19 02:14:00,deviant
2539,Turning & Milling - Machine 6,Case174,2012-03-19 12:12:00,deviant
2540,Turning & Milling Q.C.,Case174,2012-03-19 12:37:00,deviant
2541,Turning & Milling - Machine 6,Case174,2012-03-19 16:01:00,deviant
2542,Turning & Milling - Machine 6,Case174,2012-03-19 17:49:00,deviant
2543,Turning & Milling - Machine 6,Case174,2012-03-19 23:28:00,deviant
2544,Turning & Milling - Machine 6,Case174,2012-03-20 06:40:00,deviant
2545,Turning & Milling - Machine 6,Case174,2012-03-20 13:29:00,deviant
2546,deviant,Case174,2012-03-20 13:29:01,deviant
2547,Turning & Milling - Machine 5,Case140,2012-03-19 17:59:00,deviant
2548,Turning & Milling - Machine 5,Case140,2012-03-19 21:35:00,deviant
2549,deviant,Case140,2012-03-19 21:35:01,deviant
2550,Turning & Milling - Machine 5,Case104,2012-03-20 02:26:00,regular
2551,Turning & Milling - Machine 5,Case104,2012-03-20 06:41:00,regular
2552,Turning & Milling - Machine 5,Case104,2012-03-20 11:07:00,regular
2553,Turning & Milling Q.C.,Case104,2012-03-20 11:54:00,regular
2554,Turning & Milling Q.C.,Case104,2012-03-21 07:41:00,regular
2555,Laser Marking - Machine 7,Case104,2012-03-21 09:49:00,regular
2556,regular,Case104,2012-03-21 09:49:01,regular
2557,Turning & Milling - Machine 4,Case124,2012-03-20 14:34:00,regular
2558,Turning & Milling - Machine 4,Case124,2012-03-20 15:58:00,regular
2559,Turning & Milling - Machine 4,Case124,2012-03-20 17:54:00,regular
2560,Turning & Milling - Machine 4,Case124,2012-03-20 22:36:00,regular
2561,Turning & Milling Q.C.,Case124,2012-03-21 14:07:00,regular
2562,Laser Marking - Machine 7,Case124,2012-03-21 16:20:00,regular
2563,Lapping - Machine 1,Case124,2012-03-22 07:46:00,regular
2564,Final Inspection Q.C.,Case124,2012-03-23 12:16:00,regular
2565,Final Inspection Q.C.,Case124,2012-03-25 10:15:00,regular
2566,Packing,Case124,2012-03-26 01:00:00,regular
2567,regular,Case124,2012-03-26 01:00:01,regular
2568,Turning & Milling - Machine 10,Case119,2012-03-20 15:57:00,regular
2569,Turning & Milling - Machine 10,Case119,2012-03-21 15:30:00,regular
2570,Turning & Milling - Machine 10,Case119,2012-03-22 17:48:00,regular
2571,Turning & Milling - Machine 10,Case119,2012-03-23 06:51:00,regular
2572,Turning & Milling - Machine 10,Case119,2012-03-25 17:45:00,regular
2573,Turning & Milling - Machine 10,Case119,2012-03-26 18:00:00,regular
2574,Turning & Milling - Machine 10,Case119,2012-03-27 17:47:00,regular
2575,Turning & Milling - Machine 10,Case119,2012-03-28 04:21:00,regular
2576,Turning & Milling - Machine 10,Case119,2012-03-28 17:37:00,regular
2577,Turning & Milling - Machine 10,Case119,2012-03-29 06:42:00,regular
2578,Turning & Milling - Machine 10,Case119,2012-03-29 17:18:00,regular
2579,regular,Case119,2012-03-29 17:18:01,regular
2580,Turning & Milling - Machine 6,Case45,2012-03-20 20:05:00,deviant
2581,Turning & Milling - Machine 6,Case45,2012-03-20 23:19:00,deviant
2582,Turning & Milling - Machine 6,Case45,2012-03-21 03:23:00,deviant
2583,Turning & Milling Q.C.,Case45,2012-03-21 10:03:00,deviant
2584,other,Case45,2012-03-26 15:57:00,deviant
2585,deviant,Case45,2012-03-26 15:57:01,deviant
2586,Turning & Milling - Machine 4,Case126,2012-03-21 01:15:00,deviant
2587,Turning & Milling - Machine 4,Case126,2012-03-22 06:51:00,deviant
2588,Turning & Milling - Machine 4,Case126,2012-03-22 07:57:00,deviant
2589,deviant,Case126,2012-03-22 07:57:01,deviant
2590,Turning & Milling - Machine 4,Case105,2012-03-21 06:34:00,regular
2591,Turning & Milling - Machine 4,Case105,2012-03-21 10:31:00,regular
2592,regular,Case105,2012-03-21 10:31:01,regular
2593,Turning & Milling - Machine 6,Case85,2012-03-21 16:57:00,deviant
2594,Turning & Milling - Machine 6,Case85,2012-03-21 18:00:00,deviant
2595,Turning & Milling - Machine 6,Case85,2012-03-22 00:31:00,deviant
2596,deviant,Case85,2012-03-22 00:31:01,deviant
2597,Turning & Milling - Machine 5,Case135,2012-03-22 06:30:00,deviant
2598,Turning & Milling - Machine 5,Case135,2012-03-22 09:59:00,deviant
2599,Turning & Milling - Machine 5,Case135,2012-03-22 12:17:00,deviant
2600,Turning & Milling - Machine 5,Case135,2012-03-23 01:23:00,deviant
2601,Turning & Milling - Machine 5,Case135,2012-03-23 02:57:00,deviant
2602,Turning & Milling - Machine 5,Case135,2012-03-23 06:31:00,deviant
2603,Turning & Milling - Machine 5,Case135,2012-03-23 12:29:00,deviant
2604,Turning & Milling - Machine 5,Case135,2012-03-24 15:49:00,deviant
2605,Turning & Milling - Machine 5,Case135,2012-03-24 22:49:00,deviant
2606,Turning & Milling - Machine 5,Case135,2012-03-25 06:45:00,deviant
2607,Turning & Milling - Machine 5,Case135,2012-03-25 10:39:00,deviant
2608,Turning & Milling - Machine 5,Case135,2012-03-25 12:27:00,deviant
2609,Turning & Milling - Machine 5,Case135,2012-03-25 23:36:00,deviant
2610,Turning & Milling - Machine 5,Case135,2012-03-26 06:38:00,deviant
2611,deviant,Case135,2012-03-26 06:38:01,deviant
2612,Turning & Milling - Machine 9,Case65,2012-03-22 08:00:00,regular
2613,Turning & Milling Q.C.,Case65,2012-03-22 11:59:00,regular
2614,Turning & Milling - Machine 9,Case65,2012-03-29 16:02:00,regular
2615,Turning & Milling - Machine 9,Case65,2012-03-29 23:41:00,regular
2616,Turning & Milling - Machine 9,Case65,2012-03-30 05:54:00,regular
2617,Turning & Milling - Machine 9,Case65,2012-03-30 12:00:00,regular
2618,regular,Case65,2012-03-30 12:00:01,regular
2619,Turning & Milling Q.C.,Case99,2012-03-22 16:03:00,regular
2620,Turning & Milling Q.C.,Case99,2012-03-23 11:25:00,regular
2621,Turning & Milling Q.C.,Case99,2012-03-25 13:27:00,regular
2622,Lapping - Machine 1,Case99,2012-03-26 01:15:00,regular
2623,Laser Marking - Machine 7,Case99,2012-03-26 10:12:00,regular
2624,Lapping - Machine 1,Case99,2012-03-26 12:12:00,regular
2625,Final Inspection Q.C.,Case99,2012-03-28 17:59:00,regular
2626,Final Inspection Q.C.,Case99,2012-03-29 11:54:00,regular
2627,Packing,Case99,2012-03-30 01:00:00,regular
2628,regular,Case99,2012-03-30 01:00:01,regular
2629,Turning & Milling Q.C.,Case142,2012-03-22 16:06:00,regular
2630,Turning & Milling Q.C.,Case142,2012-03-26 11:10:00,regular
2631,regular,Case142,2012-03-26 11:10:01,regular
2632,Turning & Milling Q.C.,Case81,2012-03-23 12:44:00,regular
2633,Turning & Milling Q.C.,Case81,2012-03-25 17:59:00,regular
2634,Turning & Milling Q.C.,Case81,2012-03-26 16:08:00,regular
2635,regular,Case81,2012-03-26 16:08:01,regular
2636,Turning & Milling - Machine 6,Case118,2012-03-25 01:15:00,deviant
2637,Turning & Milling - Machine 6,Case118,2012-03-28 22:11:00,deviant
2638,Turning & Milling - Machine 6,Case118,2012-03-29 01:29:00,deviant
2639,deviant,Case118,2012-03-29 01:29:01,deviant
2640,Turning & Milling - Machine 6,Case86,2012-03-25 06:44:00,regular
2641,Turning & Milling - Machine 6,Case86,2012-03-25 15:58:00,regular
2642,Turning & Milling - Machine 6,Case86,2012-03-25 17:54:00,regular
2643,Turning & Milling - Machine 6,Case86,2012-03-26 06:38:00,regular
2644,Turning & Milling - Machine 6,Case86,2012-03-26 08:01:00,regular
2645,Turning & Milling - Machine 6,Case86,2012-03-26 08:38:00,regular
2646,Turning & Milling Q.C.,Case86,2012-03-26 16:40:00,regular
2647,Turning & Milling Q.C.,Case86,2012-03-27 12:47:00,regular
2648,regular,Case86,2012-03-27 12:47:01,regular
2649,Turning & Milling - Machine 4,Case141,2012-03-26 01:15:00,regular
2650,regular,Case141,2012-03-26 01:15:01,regular
2651,Turning & Milling - Machine 6,Case264,2012-03-26 15:28:00,deviant
2652,Turning & Milling - Machine 6,Case264,2012-03-26 16:01:00,deviant
2653,Turning & Milling - Machine 6,Case264,2012-03-26 17:52:00,deviant
2654,Turning & Milling - Machine 6,Case264,2012-03-27 06:34:00,deviant
2655,Turning & Milling Q.C.,Case264,2012-03-27 07:26:00,deviant
2656,Turning & Milling - Machine 6,Case264,2012-03-27 15:56:00,deviant
2657,Turning & Milling - Machine 6,Case264,2012-03-27 18:30:00,deviant
2658,Turning & Milling - Machine 6,Case264,2012-03-28 06:42:00,deviant
2659,Turning & Milling - Machine 6,Case264,2012-03-28 07:27:00,deviant
2660,Turning & Milling Q.C.,Case264,2012-03-28 07:31:00,deviant
2661,Turning & Milling Q.C.,Case264,2012-03-28 07:48:00,deviant
2662,Laser Marking - Machine 7,Case264,2012-03-28 10:39:00,deviant
2663,Turning & Milling - Machine 6,Case264,2012-03-28 12:05:00,deviant
2664,deviant,Case264,2012-03-28 12:05:01,deviant
2665,Turning & Milling - Machine 4,Case138,2012-03-26 18:01:00,deviant
2666,Turning & Milling - Machine 4,Case138,2012-03-27 00:44:00,deviant
2667,Turning & Milling - Machine 4,Case138,2012-03-27 06:34:00,deviant
2668,Turning & Milling - Machine 4,Case138,2012-03-27 16:04:00,deviant
2669,Turning & Milling - Machine 5,Case138,2012-03-27 18:09:00,deviant
2670,deviant,Case138,2012-03-27 18:09:01,deviant
2671,Turning & Milling - Machine 4,Case137,2012-03-27 23:38:00,regular
2672,Turning & Milling - Machine 4,Case137,2012-03-28 04:11:00,regular
2673,Turning & Milling - Machine 4,Case137,2012-03-28 16:09:00,regular
2674,Turning & Milling Q.C.,Case137,2012-03-30 11:50:00,regular
2675,regular,Case137,2012-03-30 11:50:01,regular
2676,Turning & Milling - Machine 4,Case133,2012-03-28 01:15:00,regular
2677,Turning & Milling - Machine 4,Case133,2012-03-29 04:43:00,regular
2678,Turning & Milling - Machine 4,Case133,2012-03-29 06:40:00,regular
2679,Turning & Milling - Machine 4,Case133,2012-03-29 16:03:00,regular
2680,regular,Case133,2012-03-29 16:03:01,regular
2681,Turning & Milling Q.C.,Case98,2012-03-28 12:38:00,regular
2682,Laser Marking - Machine 7,Case98,2012-03-28 15:30:00,regular
2683,Laser Marking - Machine 7,Case98,2012-03-29 08:20:00,regular
2684,Laser Marking - Machine 7,Case98,2012-03-29 09:30:00,regular
2685,regular,Case98,2012-03-29 09:30:01,regular
2686,Turning & Milling - Machine 6,Case125,2012-03-29 06:42:00,regular
2687,Turning & Milling - Machine 6,Case125,2012-03-29 13:22:00,regular
2688,Turning & Milling - Machine 6,Case125,2012-03-29 15:58:00,regular
2689,Turning & Milling Q.C.,Case125,2012-03-29 16:03:00,regular
2690,Turning & Milling - Machine 6,Case125,2012-03-29 17:29:00,regular
2691,regular,Case125,2012-03-29 17:29:01,regular
2692,Turning & Milling - Machine 4,Case134,2012-03-29 19:49:00,regular
2693,Turning & Milling - Machine 4,Case134,2012-03-30 00:00:00,regular
2694,Turning & Milling - Machine 4,Case134,2012-03-30 11:25:00,regular
2695,Turning & Milling - Machine 4,Case134,2012-03-31 05:45:00,regular
2696,regular,Case134,2012-03-31 05:45:01,regular
2697,Turning & Milling - Machine 6,Case136,2012-03-29 23:34:00,regular
2698,Turning & Milling - Machine 6,Case136,2012-03-30 05:55:00,regular
2699,Turning & Milling Q.C.,Case136,2012-03-30 07:21:00,regular
2700,regular,Case136,2012-03-30 07:21:01,regular
2701,Packing,Case144,2012-03-30 01:00:00,regular
2702,Final Inspection Q.C.,Case144,2012-03-30 09:57:00,regular
2703,regular,Case144,2012-03-30 09:57:01,regular
2704,Turning & Milling - Machine 8,Case5,2012-03-30 11:14:00,regular
2705,Turning & Milling - Machine 8,Case5,2012-03-30 11:43:00,regular
2706,regular,Case5,2012-03-30 11:43:01,regular
2707,Turning & Milling - Machine 10,Case107,2012-03-30 11:47:00,regular
2708,regular,Case107,2012-03-30 11:47:01,regular
